year,month,campaign,cpc,impressions_per_day,ctr,cvr,roi,daily_sales,cpa,rpa,monthly_profit
1956,1,A,0.06,7611251.32,0.0189,0.0099,1.01,1028.15,5.92,11.58,217911.77
1956,1,B,0.11,2289079.85,0.022,0.0374,1.51,917.91,2.35,10.83,105456.36
1956,1,C,0.16,10059722.3,0.0202,0.0112,0.81,1490.6,8.2,11.46,241863.85
1956,1,D,0.11,4548155.01,0.0298,0.008,0.51,1491.75,5.43,7.52,223424.03
1956,2,A,0.07,8689682.22,0.0289,0.0123,1.02,1065.4,7.64,10.6,322907.46
1956,2,B,0.12,1373778.4,0.032,0.0322,1.52,1307.64,1.54,10.33,72668.87
1956,2,C,0.17,7714112.06,0.0302,0.0058,0.82,784.12,6.9,10.81,288686.74
1956,2,D,0.12,5266441.13,0.0446,0.0093,0.52,1441.85,5.65,3.76,154550.26
1956,3,A,0.08,8432126.95,0.0389,0.0165,1.03,1265.13,4.67,6.08,423802.44
1956,3,B,0.13,1765712.94,0.042,0.0483,1.53,1652.43,1.82,7.45,83853.74
1956,3,C,0.18,6194773.97,0.0402,0.0074,0.83,1016.62,7.91,8.66,327014.2
1956,3,D,0.13,3033632.69,0.0546,0.0079,0.532,2011.5,4.6,3.9,206971.44
1956,4,A,0.09,5733788.66,0.0489,0.0092,1.04,820.8,4.78,6.94,605207.85
1956,4,B,0.15,1326322.49,0.052,0.0675,1.54,1920.27,1.2,7.69,61659.82
1956,4,C,0.19,9283002.05,0.0502,0.0091,0.84,1241.74,7.52,7.74,218933.36
1956,4,D,0.14,3921939.11,0.0805,0.0105,0.542,2895.13,4.04,3.58,164774.75
1956,5,A,0.1,5627236.14,0.0589,0.0101,1.05,1063.59,4.42,5.84,478371.78
1956,5,B,0.17,859397.54,0.0769,0.065,1.55,2008.09,0.97,8.9,47736.62
1956,5,C,0.2,11152409.37,0.0602,0.0114,0.85,1600.97,8.97,6.13,211881.06
1956,5,D,0.15,5863240.81,0.0905,0.0104,0.552,3808.29,2.34,2.67,150226.95
1956,6,A,0.11,5687534.05,0.0689,0.0077,1.06,1217.97,4.45,3.7,248537.44
1956,6,B,0.2,1007175.79,0.115,0.0608,1.56,2981.35,0.77,8.04,25965.33
1956,6,C,0.21,8790258.11,0.0702,0.0105,0.86,805.55,11.35,5.08,175984.25
1956,6,D,0.19,6801784.13,0.1005,0.0106,0.562,4761.68,1.6,1.63,114222.25
1956,7,A,0.14,5327667.5,0.0789,0.0111,1.07,1196.82,5.69,3.45,279197.4
1956,7,B,0.22,646151.32,0.125,0.0523,1.57,4264.29,0.97,8.5,14499.43
1956,7,C,0.22,7862459.83,0.0918,0.0118,0.87,938.86,6.32,6.17,126040.71
1956,7,D,0.2,6533017.8,0.1105,0.0155,0.572,6258.04,1.36,1.13,138159.49
1956,8,A,0.16,7235729.46,0.0901,0.0162,1.08,747.39,5.9,3.16,208528.21
1956,8,B,0.23,594287.14,0.18,0.0545,1.58,6353.44,1.14,9.62,14846.93
1956,8,C,0.26,4994525.36,0.1365,0.0077,0.88,646.25,3.68,7.24,107083.87
1956,8,D,0.21,5957022.38,0.1205,0.0203,0.582,3474.35,1.04,0.79,76856.86
1956,9,A,0.17,7317861.15,0.1264,0.0094,1.09,416.16,4.99,2.08,303677.28
1956,9,B,0.24,392123.84,0.19,0.0333,1.63,3858.52,0.64,5.77,15330.62
1956,9,C,0.27,5421846.8,0.1588,0.0087,0.89,402.28,3.64,9.36,96562.98
1956,9,D,0.22,7228796.26,0.1305,0.0119,0.592,3781.84,0.93,0.73,109892.46
1956,10,A,0.18,4524416.72,0.1595,0.0095,1.1,422.84,4.91,1.06,287872.44
1956,10,B,0.25,229940.79,0.259,0.0413,1.677,4350.09,0.81,7.3,20831.4
1956,10,C,0.28,2843734.77,0.2319,0.0114,0.9,525.61,3.16,6.2,140398.92
1956,10,D,0.23,9142653.66,0.1405,0.0079,0.602,4237.24,0.79,0.82,106498.34
1956,11,A,0.19,3496738.03,0.212,0.0123,1.11,257.96,4.89,1.06,307267.35
1956,11,B,0.26,216097.33,0.3339,0.0498,1.687,2307.99,0.89,5.01,20194.28
1956,11,C,0.37,2147898.81,0.2976,0.0104,0.91,469.96,3.2,5.49,161847.32
1956,11,D,0.24,11758234.64,0.2072,0.01,0.634,3772.93,0.92,0.72,153210.92
1956,12,A,0.2,3359009.1,0.222,0.0139,1.138,367.36,4.1,1.28,429234.51
1956,12,B,0.27,224484.74,0.446,0.0404,1.775,2960.58,1.14,3.47,15089.8
1956,12,C,0.39,1741341.04,0.3871,0.0139,0.92,687.76,3.44,3.55,218730.39
1956,12,D,0.25,11109205.3,0.2172,0.0079,0.644,4451.18,0.87,0.64,109246.03
1957,1,A,0.06,8140029.08,0.0189,0.0053,1.01,688.19,5.42,14.24,100976.93
1957,1,B,0.11,2709970.91,0.022,0.0219,1.51,1340.32,4.45,10.67,142387.48
1957,1,C,0.16,4407005.69,0.0202,0.0228,0.81,1466.31,6.9,18.45,262729.43
1957,1,D,0.11,5624765.36,0.0298,0.0094,0.51,797.52,4.07,7.93,82122.87
1957,2,A,0.07,7959878.66,0.0289,0.0044,1.02,689.55,4.05,11.49,73341.79
1957,2,B,0.12,1609465.37,0.032,0.0247,1.52,707.25,5.68,6.84,94095.59
1957,2,C,0.17,4717804.17,0.0302,0.0188,0.82,1987.92,7.78,15.55,212818.27
1957,2,D,0.12,7639797.3,0.0398,0.01,0.52,1072.95,4.97,6.78,101356.27
1957,3,A,0.08,11784808.26,0.0389,0.0047,1.03,854.02,2.4,13.62,79186.7
1957,3,B,0.13,1127556.81,0.042,0.013,1.53,544.52,3.49,6.6,110712.69
1957,3,C,0.18,3001682.47,0.0402,0.0146,0.83,2491.13,9.18,12.39,307867.3
1957,3,D,0.13,8803219.43,0.0498,0.0055,0.53,585.98,2.56,3.74,130018.48
1957,4,A,0.09,13600212.87,0.0489,0.0059,1.04,933.3,1.48,8.53,76575.72
1957,4,B,0.14,771226.98,0.052,0.0098,1.54,695.5,4.51,4.32,92220.55
1957,4,C,0.19,2855353.9,0.0502,0.0188,0.84,1829.85,6.13,13.72,402247.06
1957,4,D,0.14,9942812.98,0.0598,0.0061,0.54,322.47,1.74,3.36,176725.16
1957,5,A,0.1,18227750.71,0.072,0.0041,1.05,746.15,1.41,5.42,40251.25
1957,5,B,0.15,1028134.71,0.062,0.009,1.55,358.34,3.11,5.15,60919.93
1957,5,C,0.21,1489151.79,0.0602,0.0172,0.85,1670.53,5.09,7.17,394024.39
1957,5,D,0.16,6791669.69,0.0842,0.0091,0.55,324.33,1.48,2.6,171546.83
1957,6,A,0.11,27135865.24,0.0916,0.0056,1.06,520.86,1.38,3.86,53716.97
1957,6,B,0.16,1478344.68,0.0781,0.012,1.56,300.18,3.91,6.45,51989.71
1957,6,C,0.22,831367.09,0.0702,0.0247,0.86,2408.16,4.76,7.05,535538.81
1957,6,D,0.17,6414301.1,0.0942,0.0118,0.56,428.42,1.48,3.33,209377.41
1957,7,A,0.12,33537513.06,0.1016,0.0037,1.07,362.95,1.54,3.41,59151.84
1957,7,B,0.17,1983285.12,0.0881,0.0178,1.578,255.36,2.81,3.85,59428.63
1957,7,C,0.23,1057348.41,0.0802,0.0127,0.87,2713.7,2.64,6.96,505692.25
1957,7,D,0.19,3832067.52,0.1042,0.0107,0.57,419.19,0.75,3.99,156451.79
1957,8,A,0.16,30090081.2,0.1161,0.0029,1.08,223.69,0.77,4.43,31470.93
1957,8,B,0.18,1438427.18,0.1239,0.0122,1.591,329.84,2.01,4.98,88340.78
1957,8,C,0.24,1350774.03,0.0902,0.008,0.88,2715.18,3.07,6.19,306420.7
1957,8,D,0.22,5621480.1,0.1142,0.0149,0.58,414.07,0.9,2.11,190397.63
1957,9,A,0.17,19316260.81,0.1262,0.0041,1.09,271.54,0.64,3.77,43948.43
1957,9,B,0.21,1969191.83,0.1457,0.0174,1.601,201.02,2.29,5.23,124986.15
1957,9,C,0.27,1614519.86,0.1002,0.0071,0.89,3773.63,3.58,7.19,339132.54
1957,9,D,0.23,7451320.11,0.1543,0.0153,0.59,498.63,0.56,2.65,151477.97
1957,10,A,0.22,23230604.72,0.1362,0.0047,1.1,140.88,0.6,4.36,35615.91
1957,10,B,0.23,2656844.95,0.1602,0.0261,1.611,138.38,1.31,3.55,103404.19
1957,10,C,0.28,1069648.9,0.1406,0.0086,0.918,2549.34,3.04,4.69,427632.38
1957,10,D,0.24,10921040.67,0.1643,0.0168,0.6,281.08,0.65,1.41,133644.06
1957,11,A,0.25,15979724.61,0.1462,0.0024,1.11,123.97,0.33,2.19,39082.7
1957,11,B,0.24,3644130.63,0.1702,0.0237,1.621,113.61,0.79,3.45,83219.93
1957,11,C,0.29,962569.24,0.1768,0.0051,0.944,2187.3,2.95,3.16,436988.28
1957,11,D,0.26,12860625.87,0.1743,0.0226,0.61,168.99,0.34,0.76,144910.33
1957,12,A,0.26,10588482.82,0.1562,0.0029,1.12,158.06,0.42,2.4,50889.33
1957,12,B,0.25,4602153.44,0.2124,0.0331,1.631,75.28,0.84,3.21,67110.59
1957,12,C,0.3,1097992.03,0.2233,0.0054,0.954,2890.07,2.98,4.02,354695.26
1957,12,D,0.27,12308869.16,0.1843,0.0202,0.639,166.03,0.39,0.54,93455.32
1958,1,A,0.06,15914291.94,0.0189,0.0057,1.01,1240.27,6.88,8.34,114486.64
1958,1,B,0.11,2088923.32,0.022,0.0159,1.51,794.05,2.17,10.31,195462.99
1958,1,C,0.16,10183209.45,0.0202,0.0177,0.81,1701.76,9.8,12.28,135292.32
1958,1,D,0.11,2739954.42,0.0298,0.0112,0.51,1346.38,8.0,15.07,104786.33
1958,2,A,0.07,15205732.42,0.0289,0.0079,1.02,698.95,7.03,10.83,118471.14
1958,2,B,0.12,1878594.74,0.032,0.0157,1.52,628.14,1.38,10.14,102645.96
1958,2,C,0.17,14350662.25,0.0302,0.022,0.82,1492.78,6.82,12.68,118903.86
1958,2,D,0.12,3528554.28,0.0398,0.0059,0.52,1108.47,7.74,17.73,128628.29
1958,3,A,0.08,21227084.82,0.0389,0.0044,1.03,363.2,8.35,5.7,151324.41
1958,3,B,0.13,2718560.32,0.042,0.0082,1.53,566.62,1.45,6.48,88331.18
1958,3,C,0.18,19399881.54,0.0402,0.0249,0.83,1551.84,8.42,11.27,73039.91
1958,3,D,0.13,4706144.01,0.0588,0.0053,0.53,1559.04,6.05,19.0,76399.25
1958,4,A,0.09,25904659.92,0.0489,0.0044,1.04,318.02,10.67,7.38,124299.61
1958,4,B,0.14,4069617.03,0.052,0.0081,1.54,780.19,1.11,6.62,110832.11
1958,4,C,0.19,13747116.87,0.0578,0.0314,0.84,1123.63,6.43,6.0,64103.05
1958,4,D,0.14,6482085.9,0.0688,0.004,0.54,872.89,7.01,16.31,104073.29
1958,5,A,0.11,18513123.48,0.0589,0.0027,1.05,358.82,12.44,8.82,105093.03
1958,5,B,0.16,2428237.33,0.076,0.0078,1.55,423.59,1.15,4.41,157782.61
1958,5,C,0.2,15066919.55,0.0678,0.0289,0.85,1500.46,6.8,6.64,61338.6
1958,5,D,0.15,3295910.83,0.0996,0.0029,0.55,1008.81,3.76,12.86,65577.24
1958,6,A,0.12,17177081.91,0.0689,0.0027,1.06,517.42,7.88,9.29,128271.96
1958,6,B,0.18,2570181.33,0.1128,0.0044,1.56,488.26,0.92,2.89,216130.54
1958,6,C,0.21,14369789.88,0.0788,0.0275,0.86,1133.27,5.29,3.36,67937.99
1958,6,D,0.16,1751065.17,0.1323,0.0036,0.573,937.67,4.8,13.21,42158.98
1958,7,A,0.13,21128399.74,0.0789,0.0037,1.07,461.04,9.27,6.86,108962.95
1958,7,B,0.2,1307398.49,0.1228,0.0057,1.57,264.72,0.47,2.0,124101.89
1958,7,C,0.22,17060192.8,0.0888,0.0356,0.87,711.97,6.85,3.66,43863.8
1958,7,D,0.2,2524879.94,0.1423,0.0048,0.583,1375.97,4.92,12.62,24132.59
1958,8,A,0.15,12376931.89,0.0889,0.0031,1.08,668.0,8.65,6.65,95620.44
1958,8,B,0.24,1562095.97,0.1328,0.004,1.58,231.97,0.57,1.86,69746.77
1958,8,C,0.23,12663060.09,0.0988,0.0349,0.882,709.81,8.01,1.84,30707.67
1958,8,D,0.27,3075742.09,0.1523,0.007,0.606,1880.27,6.17,15.31,35252.32
1958,9,A,0.16,14172658.34,0.0989,0.0044,1.09,427.06,4.35,6.56,90674.07
1958,9,B,0.26,1034829.05,0.1428,0.0042,1.59,235.02,0.73,1.22,78009.71
1958,9,C,0.24,10744064.2,0.1088,0.0214,0.892,422.97,9.92,2.16,38919.6
1958,9,D,0.28,2701133.52,0.1985,0.0088,0.616,1829.33,4.28,9.84,46472.63
1958,10,A,0.17,9057620.32,0.1089,0.0038,1.1,230.06,5.45,8.07,126588.85
1958,10,B,0.27,1180790.53,0.2036,0.0038,1.6,163.09,0.61,1.01,47603.31
1958,10,C,0.29,10813723.57,0.1188,0.0127,0.906,449.1,6.53,1.75,32006.6
1958,10,D,0.29,2667802.11,0.2085,0.0067,0.626,1874.6,4.96,11.96,26737.79
1958,11,A,0.18,13502806.34,0.1189,0.0028,1.11,160.27,4.91,6.29,142401.62
1958,11,B,0.34,1565687.06,0.2829,0.0036,1.61,110.24,0.57,0.87,35672.25
1958,11,C,0.3,9589858.33,0.1681,0.0075,0.916,521.84,3.49,1.32,25417.75
1958,11,D,0.39,2453632.84,0.2185,0.0036,0.636,2540.6,2.94,13.11,30198.89
1958,12,A,0.19,18770270.96,0.1289,0.0023,1.12,239.41,5.24,7.57,172424.79
1958,12,B,0.39,1968499.86,0.297,0.0027,1.62,153.84,0.32,0.66,36252.86
1958,12,C,0.31,11297168.92,0.1781,0.009,0.944,475.47,3.75,0.78,16618.95
1958,12,D,0.48,2368724.5,0.2285,0.0041,0.646,2192.07,2.41,11.06,28424.14
1959,1,A,0.06,8687410.52,0.0189,0.0088,1.01,1480.34,5.52,5.65,107971.31
1959,1,B,0.11,2523702.59,0.022,0.0351,1.51,968.03,3.37,7.76,230638.03
1959,1,C,0.16,7093725.35,0.0202,0.0227,0.81,1498.92,5.26,17.12,368118.73
1959,1,D,0.11,5227267.09,0.0298,0.0082,0.51,1441.06,7.24,13.65,203532.68
1959,2,A,0.07,7524063.67,0.0289,0.0104,1.02,944.46,2.98,6.18,128158.29
1959,2,B,0.12,2023818.91,0.032,0.0432,1.52,508.93,4.21,8.71,276095.91
1959,2,C,0.17,4017890.75,0.0302,0.0323,0.82,1789.24,6.48,18.42,371521.88
1959,2,D,0.12,5474770.18,0.0398,0.0094,0.52,1863.38,7.11,8.2,247819.97
1959,3,A,0.08,9688944.14,0.0399,0.0087,1.03,642.66,3.25,6.35,165592.99
1959,3,B,0.13,1074102.28,0.0445,0.0589,1.53,617.48,2.28,7.29,143928.48
1959,3,C,0.18,3207436.12,0.0448,0.0192,0.83,2309.41,3.83,10.88,310263.99
1959,3,D,0.13,3515884.14,0.0498,0.0088,0.53,2052.81,8.03,9.71,171450.71
1959,4,A,0.09,9038325.66,0.0499,0.0078,1.04,856.05,3.15,5.38,229987.35
1959,4,B,0.14,703306.32,0.0642,0.0769,1.54,644.37,2.78,8.33,77133.87
1959,4,C,0.19,2944122.36,0.0548,0.0162,0.84,2609.78,3.34,11.0,402217.98
1959,4,D,0.14,2833653.17,0.0621,0.0059,0.54,2892.34,5.35,7.3,167715.27
1959,5,A,0.1,13556601.68,0.0599,0.0042,1.05,1243.15,3.72,4.78,200213.21
1959,5,B,0.15,367243.02,0.0742,0.0567,1.55,915.32,2.03,4.23,106194.21
1959,5,C,0.2,3369899.81,0.0648,0.0102,0.85,3469.83,2.21,7.91,511753.98
1959,5,D,0.15,3963147.31,0.0826,0.0051,0.55,1512.43,4.52,4.27,225744.37
1959,6,A,0.11,10200468.24,0.0699,0.006,1.06,1064.82,4.83,4.79,157496.05
1959,6,B,0.16,427375.5,0.0842,0.0775,1.56,912.88,1.83,4.73,53460.7
1959,6,C,0.23,2686288.33,0.0748,0.0085,0.86,2063.52,1.26,4.61,460503.6
1959,6,D,0.16,3455424.07,0.1055,0.0036,0.56,1967.95,5.08,4.1,156555.75
1959,7,A,0.12,5344529.94,0.0818,0.0033,1.077,1347.69,4.66,2.56,217698.73
1959,7,B,0.18,570749.7,0.0942,0.0459,1.57,888.02,1.91,5.6,40794.0
1959,7,C,0.24,2088145.34,0.0979,0.0046,0.87,1858.66,0.78,2.44,573606.88
1959,7,D,0.2,2681909.68,0.1155,0.0043,0.587,1476.52,5.48,4.66,99428.28
1959,8,A,0.13,2911361.06,0.0918,0.0028,1.087,1717.27,5.19,2.08,210134.96
1959,8,B,0.19,339563.22,0.1055,0.0653,1.595,1049.85,1.47,6.56,57532.97
1959,8,C,0.25,3061928.9,0.1079,0.0031,0.884,1624.38,0.61,2.94,616512.2
1959,8,D,0.23,3239620.77,0.1422,0.0048,0.617,1685.1,4.75,2.37,52658.24
1959,9,A,0.14,4044269.07,0.1169,0.0031,1.097,1588.25,6.03,2.19,118873.34
1959,9,B,0.2,442435.76,0.1155,0.057,1.605,917.11,1.52,4.71,34572.44
1959,9,C,0.3,4055990.19,0.1179,0.0018,0.894,1306.16,0.47,3.41,691701.97
1959,9,D,0.27,1988744.72,0.1831,0.0058,0.627,1703.4,5.27,3.03,61792.3
1959,10,A,0.18,2076479.28,0.1269,0.0029,1.111,1724.49,4.75,1.87,69949.98
1959,10,B,0.25,560126.95,0.1255,0.0532,1.639,714.26,1.45,4.18,19037.64
1959,10,C,0.31,4321883.06,0.1279,0.0023,0.904,1710.66,0.32,3.76,1028318.13
1959,10,D,0.36,2874238.15,0.1931,0.0039,0.637,2113.15,4.35,3.52,76320.49
1959,11,A,0.2,1230674.66,0.1369,0.0026,1.121,2147.65,2.52,1.08,46683.68
1959,11,B,0.27,749520.24,0.1706,0.0333,1.649,608.27,0.84,3.85,14502.01
1959,11,C,0.32,4945546.96,0.1379,0.0016,0.914,1893.38,0.36,2.8,738849.49
1959,11,D,0.37,3951091.07,0.2581,0.0056,0.653,1193.81,2.82,3.67,87990.09
1959,12,A,0.21,1754754.64,0.1469,0.0025,1.131,1863.11,1.42,1.09,66921.26
1959,12,B,0.28,526230.91,0.1924,0.0176,1.659,607.47,0.54,2.46,14805.68
1959,12,C,0.33,5391951.26,0.1693,0.0013,0.954,2369.31,0.32,1.81,602190.85
1959,12,D,0.38,5771256.3,0.3773,0.005,0.663,1490.93,3.09,3.58,122548.31
1960,1,A,0.06,7733155.02,0.0189,0.0049,1.01,775.15,6.98,13.11,195736.13
1960,1,B,0.11,2343072.59,0.022,0.0255,1.51,577.73,4.62,6.13,232329.46
1960,1,C,0.16,8671455.14,0.0202,0.0189,0.81,686.29,9.85,13.16,245746.77
1960,1,D,0.11,4213080.95,0.0298,0.0149,0.51,1050.07,8.34,10.76,160606.56
1960,2,A,0.07,6108890.32,0.0289,0.0039,1.02,610.73,3.56,15.89,192470.95
1960,2,B,0.12,2777336.4,0.032,0.0346,1.52,690.99,4.78,5.22,257861.1
1960,2,C,0.17,12345868.35,0.0302,0.0212,0.82,631.11,9.22,11.62,281165.92
1960,2,D,0.12,5072273.36,0.0398,0.0085,0.52,889.39,9.45,13.01,237572.08
1960,3,A,0.08,8135435.66,0.0411,0.0043,1.03,682.01,3.35,14.95,248937.57
1960,3,B,0.13,1542369.97,0.042,0.0411,1.53,1036.41,3.52,6.6,262732.77
1960,3,C,0.18,15858875.05,0.0402,0.0314,0.83,597.81,6.33,11.86,145508.81
1960,3,D,0.13,3182880.94,0.0508,0.0051,0.53,1124.94,10.27,9.0,309758.2
1960,4,A,0.09,7703987.41,0.0511,0.0055,1.04,901.37,3.76,18.12,164219.73
1960,4,B,0.14,2208972.28,0.052,0.047,1.54,1241.9,4.41,4.52,203898.77
1960,4,C,0.19,9179552.35,0.0502,0.044,0.84,322.91,6.66,10.14,158488.45
1960,4,D,0.14,4064923.18,0.0608,0.0074,0.54,1168.81,10.73,10.43,174792.34
1960,5,A,0.1,5452174.67,0.0611,0.0043,1.05,1071.73,3.44,15.46,87272.12
1960,5,B,0.15,1210695.11,0.062,0.0285,1.55,1050.66,4.54,5.36,217984.21
1960,5,C,0.2,12056668.12,0.0602,0.061,0.85,456.74,3.87,12.71,162868.3
1960,5,D,0.15,2600678.92,0.0708,0.0098,0.55,1706.17,13.05,11.6,143578.82
1960,6,A,0.11,7841604.19,0.0711,0.0028,1.06,1017.01,2.43,15.88,44775.83
1960,6,B,0.16,1052549.96,0.072,0.0392,1.568,943.72,5.08,4.58,279081.62
1960,6,C,0.22,9485095.3,0.081,0.0464,0.86,683.48,5.01,9.85,151510.33
1960,6,D,0.16,1934939.25,0.0808,0.0062,0.56,1177.14,13.02,11.12,122461.15
1960,7,A,0.14,6003554.29,0.0955,0.002,1.07,1430.94,3.03,19.58,35219.5
1960,7,B,0.18,974269.36,0.0825,0.0275,1.578,1231.13,6.33,5.7,330751.72
1960,7,C,0.23,10479833.76,0.1145,0.0443,0.87,812.85,6.45,6.28,170984.07
1960,7,D,0.17,1254661.2,0.0908,0.0081,0.57,1235.73,16.32,11.25,158054.1
1960,8,A,0.15,6742722.09,0.1055,0.0018,1.08,1055.35,3.04,23.28,37694.85
1960,8,B,0.22,806358.94,0.0925,0.0232,1.602,1102.51,8.01,6.3,344220.36
1960,8,C,0.24,7782029.71,0.1245,0.0484,0.904,1080.61,8.29,3.82,146602.27
1960,8,D,0.18,1713541.7,0.1008,0.0059,0.58,1733.75,10.29,6.12,180065.16
1960,9,A,0.17,4682556.32,0.1155,0.0013,1.09,608.86,1.72,26.73,30067.7
1960,9,B,0.24,1150350.55,0.1376,0.0248,1.612,1389.86,8.97,5.53,480023.25
1960,9,C,0.25,5569757.33,0.1345,0.0486,0.914,973.22,10.65,3.93,122313.12
1960,9,D,0.19,2120370.19,0.1143,0.0048,0.59,1419.15,5.92,5.88,218180.26
1960,10,A,0.21,5428053.79,0.1344,0.0009,1.1,651.77,1.11,33.42,25116.21
1960,10,B,0.25,619285.56,0.1902,0.0183,1.622,1754.47,4.82,6.64,550639.4
1960,10,C,0.26,3953725.79,0.1445,0.0694,0.95,923.62,11.63,2.24,142508.78
1960,10,D,0.24,2612427.17,0.1243,0.0025,0.6,811.72,7.5,4.88,298907.31
1960,11,A,0.22,3431218.14,0.1444,0.0008,1.123,692.76,1.19,21.41,25857.97
1960,11,B,0.26,336938.0,0.2002,0.0168,1.632,907.13,5.87,5.85,815814.7
1960,11,C,0.32,3878913.21,0.1545,0.037,0.97,590.35,11.21,1.47,212020.87
1960,11,D,0.25,3585634.19,0.1544,0.0024,0.61,962.61,5.87,4.33,242154.38
1960,12,A,0.23,4753154.31,0.1708,0.0008,1.133,629.33,1.26,23.48,18467.82
1960,12,B,0.27,344128.72,0.2102,0.0216,1.667,614.3,7.45,6.91,627473.1
1960,12,C,0.33,3447213.35,0.1645,0.0228,0.98,861.05,12.97,1.68,220787.91
1960,12,D,0.26,2590648.06,0.2209,0.0026,0.62,1385.9,7.21,3.34,159271.76
1961,1,A,0.06,8515669.61,0.0189,0.0067,1.01,1335.46,3.54,6.96,233024.36
1961,1,B,0.11,1838835.96,0.022,0.0278,1.51,644.02,4.98,12.15,188072.77
1961,1,C,0.16,3771717.9,0.0202,0.0145,0.81,1121.0,9.27,15.12,311984.43
1961,1,D,0.11,4628651.75,0.0298,0.0163,0.51,1048.38,8.18,8.01,123882.84
1961,2,A,0.07,12056688.91,0.0289,0.0049,1.02,1193.58,4.25,8.85,158070.41
1961,2,B,0.12,1247521.52,0.032,0.0146,1.52,572.52,4.81,11.11,262827.54
1961,2,C,0.17,2439872.55,0.0302,0.0204,0.82,1336.39,9.64,14.07,158985.59
1961,2,D,0.12,4644102.84,0.0398,0.0143,0.52,890.0,4.62,9.96,171136.88
1961,3,A,0.08,17082544.12,0.0389,0.0063,1.03,1676.44,2.95,10.14,147636.9
1961,3,B,0.13,1461611.64,0.042,0.0123,1.53,324.44,3.01,6.24,274217.86
1961,3,C,0.18,2843257.54,0.0402,0.0245,0.83,1580.28,6.33,9.57,133411.2
1961,3,D,0.13,4898802.46,0.0498,0.0169,0.53,996.94,2.5,11.97,119487.07
1961,4,A,0.09,17787393.67,0.0546,0.0033,1.04,2134.14,1.82,7.24,220430.15
1961,4,B,0.14,1794125.98,0.0521,0.0131,1.54,420.93,2.25,5.38,375340.79
1961,4,C,0.19,4109481.43,0.0502,0.0216,0.84,1712.56,4.5,11.02,102624.86
1961,4,D,0.14,7007488.21,0.0598,0.0167,0.54,677.93,1.67,9.73,67499.69
1961,5,A,0.1,10689889.69,0.0646,0.0023,1.05,1940.27,2.06,4.17,121588.42
1961,5,B,0.15,2504553.99,0.0621,0.0146,1.55,233.75,1.33,3.32,242372.38
1961,5,C,0.2,5503299.74,0.0602,0.0206,0.853,1989.91,4.34,5.98,136117.5
1961,5,D,0.16,10216852.73,0.0698,0.0144,0.552,725.64,1.81,5.96,80224.01
1961,6,A,0.13,12292503.91,0.0746,0.002,1.06,2522.49,1.66,3.62,157896.37
1961,6,B,0.16,2781792.71,0.0721,0.0151,1.564,240.27,1.64,2.01,275070.0
1961,6,C,0.21,5968804.05,0.0702,0.0178,0.863,1713.75,5.28,6.36,128833.15
1961,6,D,0.18,10097644.5,0.0798,0.0098,0.562,482.26,1.43,4.92,43094.77
1961,7,A,0.15,8231096.23,0.0846,0.0023,1.07,3046.41,0.9,3.37,154981.19
1961,7,B,0.17,2067164.82,0.0821,0.02,1.574,356.39,2.05,2.46,340576.91
1961,7,C,0.22,6243547.78,0.0802,0.0179,0.873,2291.72,4.12,7.76,143864.7
1961,7,D,0.19,10463884.67,0.0898,0.0071,0.572,331.82,0.93,3.57,29874.49
1961,8,A,0.18,5983694.06,0.0946,0.0014,1.08,1863.85,0.5,2.28,224119.67
1961,8,B,0.18,2352001.97,0.0921,0.0231,1.584,306.97,1.24,2.78,359834.46
1961,8,C,0.23,6085428.49,0.0902,0.0106,0.883,3237.41,5.02,8.29,169624.22
1961,8,D,0.22,13021868.35,0.1104,0.0091,0.582,380.51,0.7,3.31,29783.64
1961,9,A,0.22,4404486.59,0.1046,0.0022,1.09,2630.72,0.61,1.33,282462.74
1961,9,B,0.19,2413047.2,0.1228,0.0194,1.611,277.7,0.83,1.95,440338.66
1961,9,C,0.28,4317090.06,0.1002,0.0134,0.9,3926.08,2.94,9.57,158360.67
1961,9,D,0.26,11939968.74,0.1496,0.0095,0.592,277.96,0.66,2.98,14930.28
1961,10,A,0.25,6115930.49,0.1466,0.0027,1.11,1917.39,0.64,1.59,187036.0
1961,10,B,0.22,1406333.11,0.1328,0.0138,1.621,197.46,0.43,1.06,400409.93
1961,10,C,0.33,4516617.53,0.1102,0.0072,0.91,3391.4,2.12,4.89,226739.29
1961,10,D,0.27,17889148.95,0.2022,0.0137,0.602,258.73,0.77,1.7,14975.43
1961,11,A,0.26,4803569.29,0.1566,0.003,1.12,2528.1,0.82,2.03,220131.86
1961,11,B,0.23,1349047.66,0.1428,0.019,1.631,145.1,0.4,1.25,469410.6
1961,11,C,0.34,3573874.97,0.1202,0.0089,0.92,2298.92,1.18,4.04,155704.38
1961,11,D,0.28,13281976.97,0.2578,0.0093,0.612,209.05,0.85,1.04,13557.25
1961,12,A,0.27,4045502.2,0.1883,0.0021,1.13,3429.89,0.81,2.19,219756.56
1961,12,B,0.24,1107550.63,0.1528,0.0153,1.644,127.55,0.4,0.81,239051.46
1961,12,C,0.35,4785317.92,0.1473,0.0096,0.93,2983.77,1.13,4.34,108544.9
1961,12,D,0.3,6755732.69,0.2678,0.012,0.622,162.33,0.52,1.08,16961.01
1962,1,A,0.06,15798598.9,0.0189,0.013,1.01,1054.61,4.0,8.02,88510.14
